OID_,id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,response_time_num,type_num,license_tf,host_location_tf,host_verifications_num,amenities_num,host_duration,pop_past,pop_future,popularity,dist_attractions,dist_city,airbnb_count,average_price,poi_count,transport_count,hotel_count,relative_price,cluster_id
2160,37112808.0,25961174,100,99.0,t,t,t,47.72468,-122.33422,10,2.0,4.0,5.0,289.0,2.0,1125.0,4.88,4.84,4.66,4.95,4.98,4.89,4.95,f,1,5,3,t,t,2,58,2889,0.75,-0.07,0.68,6209.649044736766,13439.956231838736,13,119.0,0,6.0,0,170.0,2
2161,37125115.0,147826931,100,100.0,f,t,f,47.61163,-122.33085,4,2.0,2.0,3.0,184.0,4.0,1125.0,4.91,4.88,4.92,4.94,4.95,4.89,4.87,f,1,5,3,t,t,2,42,1931,0.34,0.36,0.7,788.3759205097601,869.0136663679613,104,197.4903846153846,488,47.0,3,-13.490384615384613,0
2162,37132009.0,10162393,100,97.0,t,t,t,47.62515,-122.31734,3,1.0,1.0,2.0,148.0,3.9,30.0,4.91,4.84,4.74,4.82,4.88,4.93,4.82,f,1,5,3,t,t,2,41,3305,-0.31,-0.17,-0.48,1463.0702763759807,2555.8836800717095,80,221.9875,130,16.0,0,-73.98750000000001,0
2163,37152857.0,153234367,0,0.0,f,t,t,47.62161,-122.30992,6,2.0,3.0,3.0,225.0,30.0,1125.0,4.86,4.86,4.71,5.0,5.0,4.86,4.86,t,1,1,3,f,t,2,59,1892,-1.08,1.11,0.03,2106.788594153026,2489.999057087806,49,197.9183673469388,120,18.0,0,27.081632653061206,2
2164,37177460.0,279760783,100,89.0,t,t,t,47.72415,-122.3558,2,1.0,1.0,1.0,111.0,1.0,1125.0,4.79,4.79,4.72,4.83,4.93,4.79,4.69,t,1,5,3,t,f,2,44,1231,-0.09,0.04,-0.05,6009.267180693739,13516.355284027492,9,150.0,12,7.0,0,-39.0,0
2165,37183033.0,86157147,100,100.0,t,t,t,47.62577,-122.35614,7,2.0,3.0,5.0,384.0,3.0,1125.0,4.94,4.89,4.88,4.99,5.0,4.99,4.79,t,18,5,3,t,f,2,50,2327,0.0,0.15,0.15,1501.1327285195682,3129.3679192641,49,214.48979591836732,165,18.0,0,169.51020408163268,2
2166,37203570.0,9291591,100,100.0,f,t,t,47.57465,-122.2938,2,2.5,1.0,1.0,150.0,3.3,37.5,5.0,5.0,5.0,5.0,5.0,4.94,4.94,f,1,3,3,t,t,2,54,3350,-0.82,1.11,0.29,3893.825010115917,4238.64604211838,20,166.35,19,10.0,0,-16.349999999999994,0
2167,37285625.0,280697623,100,98.0,t,t,t,47.62017,-122.31043,2,1.0,0.0,1.0,99.0,30.0,1125.0,4.79,4.91,4.93,4.9,4.9,4.96,4.79,t,2,5,3,t,f,1,26,1228,-0.07,-0.71,-0.78,2129.393623323834,2340.5580274045205,59,207.71186440677965,123,21.0,0,-108.71186440677965,0
2168,37300439.0,56784852,100,100.0,t,t,t,47.60683,-122.33862,5,1.0,0.0,3.0,294.0,1.4,1125.0,4.95,4.96,4.94,4.92,4.98,5.0,4.92,f,4,5,3,t,t,3,72,2504,2.32,0.57,2.89,210.36786187464108,724.7000774830949,105,233.80952380952377,700,44.0,5,60.19047619047623,2
2169,37354182.0,77736056,100,100.0,t,t,f,47.53089,-122.28163,12,2.0,3.0,7.0,376.0,2.1,1125.0,4.91,4.9,4.88,4.97,4.97,4.67,4.83,t,1,5,3,t,t,2,72,2369,-0.43,-1.45,-1.88,1735.0124393369993,8891.05997140575,20,140.9,0,8.0,0,235.1,2
2170,37364134.0,281546377,100,100.0,t,t,t,47.5333,-122.29129,6,1.0,2.0,3.0,145.0,1.0,1125.0,4.8,4.89,4.93,4.91,4.91,4.56,4.73,t,1,5,3,t,t,1,41,1226,-0.48,-1.88,-2.36,1651.8594421034672,8366.995733833348,6,188.5,2,2.0,0,-43.5,0
2171,37386278.0,54812088,100,100.0,f,t,t,47.63749,-122.36858,16,3.0,6.0,7.0,2000.0,2.6,365.0,4.82,4.75,4.75,4.93,4.71,4.86,4.75,t,49,5,3,t,t,2,39,2519,-0.79,-0.07,-0.86,2646.5752920447026,4731.537233632534,56,297.4107142857143,23,17.0,0,1702.5892857142858,1
2172,37398761.0,258206632,100,100.0,f,t,f,47.56824,-122.38635,4,1.0,1.0,2.0,125.0,3.0,1125.0,4.96,4.86,4.75,5.0,4.93,5.0,4.82,t,2,5,3,t,f,2,41,1323,-0.81,-1.13,-1.94,3807.8122984641054,5795.369896134108,18,184.5,22,10.0,0,-59.5,0
2173,37458589.0,202076352,100,100.0,t,t,f,47.55467,-122.26521,4,1.0,1.0,2.0,176.0,2.0,1125.0,4.94,4.98,4.94,5.0,5.0,4.98,4.87,t,1,5,3,t,t,2,43,1610,-0.5,1.11,0.61,4622.715142188356,7326.628554344013,15,178.0,4,2.0,0,-2.0,0
2174,37495691.0,25891765,100,99.0,t,t,t,47.61182,-122.28864,2,1.0,1.0,2.0,90.0,2.0,1125.0,4.88,4.9,4.95,4.93,4.95,4.9,4.84,f,1,4,2,t,t,2,46,2890,-0.11,0.04,-0.07,3276.882910760726,3238.637345141308,15,266.4,40,16.0,0,-176.39999999999998,0
2175,37525182.0,71751880,100,100.0,f,t,f,47.60531,-122.3201,4,1.0,3.0,4.0,128.0,30.0,1125.0,4.51,4.67,4.65,4.9,4.87,4.75,4.37,t,3,5,3,f,f,2,32,2401,-0.37,-0.17,-0.54,814.4587631157619,766.8913261938784,38,160.3421052631579,132,27.0,0,-32.34210526315789,0
2176,37540799.0,28420265,100,100.0,t,t,t,47.62186,-122.32671,10,3.5,3.0,6.0,354.0,2.1,1125.0,4.81,4.75,4.79,4.98,4.94,4.95,4.69,t,25,5,3,t,t,2,40,2843,0.12,0.25,0.37,984.8148745768018,2020.17254442106,71,161.09859154929575,247,19.0,1,192.90140845070425,2
2177,37542043.0,89647336,100,100.0,t,t,t,47.61839,-122.32247,6,1.0,2.0,2.0,176.0,30.0,1125.0,4.71,4.76,4.81,4.93,4.95,4.75,4.65,f,2,5,3,f,t,2,38,2309,0.47,0.47,0.94,1481.909385366634,1716.2862221102569,98,154.0,462,30.0,0,22.0,0
2178,37563836.0,48005494,100,97.0,f,t,t,47.65254,-122.38521,6,2.5,3.0,3.0,152.0,30.0,731.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,104,5,3,f,f,3,31,2594,-1.08,1.11,0.03,1631.887817380856,6819.674712017089,16,187.1875,35,15.0,0,-35.1875,0
2179,37589026.0,283980553,100,100.0,t,t,f,47.70741,-122.2866,2,1.0,1.0,1.0,69.0,1.0,1125.0,4.94,4.98,4.97,5.0,4.98,4.98,4.95,f,1,5,3,t,f,2,43,1219,-0.36,1.11,0.75,4443.436761515104,11970.0289452772,4,139.25,13,4.0,0,-70.25,0
2180,37637187.0,39834464,100,90.0,f,t,t,47.61932,-122.31986,2,1.0,1.0,1.0,145.0,30.0,1125.0,3.5,4.5,2.5,4.5,4.5,5.0,4.0,t,62,5,2,t,t,2,32,2691,-1.14,-2.09,-3.23,1561.7914806395056,1885.0911137190703,117,167.1282051282051,412,22.0,0,-22.12820512820511,0
2181,37637210.0,39834464,100,90.0,f,t,t,47.68776,-122.335,2,1.0,1.0,1.0,81.0,30.0,1125.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,t,62,5,2,t,t,2,32,2691,-1.1,-2.09,-3.19,2342.9157023493062,9338.76456351233,21,210.23809523809524,44,12.0,0,-129.23809523809524,0
2182,37637220.0,39834464,100,90.0,f,t,t,47.64237,-122.32415,2,1.0,1.0,1.0,63.0,30.0,1125.0,4.0,4.67,4.0,4.67,4.67,4.67,4.0,t,62,5,2,t,t,2,35,2691,-1.11,-2.09,-3.2,1861.1394554115095,4307.741859662641,64,188.03125,58,12.0,0,-125.03125,0
2183,37640654.0,244212300,100,99.0,t,t,t,47.64268,-122.30348,4,1.0,1.0,1.0,128.0,3.0,1125.0,4.99,4.98,4.98,4.99,5.0,4.94,4.91,f,2,5,3,t,t,2,41,1389,-0.04,1.11,1.07,1508.491971810986,4758.9994699995295,15,138.53333333333333,13,6.0,0,-10.533333333333331,0
2184,37656744.0,284553396,100,100.0,f,t,t,47.56750183955467,-122.37890095807364,2,1.0,1.0,1.0,132.0,3.0,1125.0,5.0,5.0,4.67,5.0,5.0,4.67,5.0,f,1,4,3,t,f,1,44,1217,-1.12,-0.49,-1.61,3252.9538030891854,5460.031016978018,25,162.12,12,1.0,0,-30.120000000000005,0
2185,37657464.0,80110815,33,0.0,f,t,f,47.65221,-122.40222,2,1.0,0.0,1.0,60.0,60.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.92,5.0,f,1,2,3,t,t,2,23,2357,-1.01,-1.13,-2.14,1429.8607199901762,7638.384274329571,7,142.85714285714286,1,9.0,0,-82.85714285714286,0
2186,37715703.0,21376171,100,99.0,t,t,t,47.69418,-122.35782,2,1.0,1.0,1.0,301.0,2.0,1125.0,4.99,4.99,4.97,5.0,4.99,4.86,4.92,f,2,5,3,t,t,2,52,3007,1.46,0.57,2.03,2704.486447036202,10259.390365871692,18,203.38888888888889,84,14.0,0,97.61111111111111,2
2187,37745352.0,55046933,100,83.0,f,t,t,47.6537,-122.34046,2,1.0,1.0,1.0,163.0,4.0,1125.0,4.87,4.89,4.89,4.91,4.91,4.91,4.71,f,1,5,3,t,t,2,30,2518,-0.59,0.15,-0.44,2029.8234297069764,5599.274121703681,52,184.65384615384616,50,14.0,0,-21.65384615384616,0
2188,37830153.0,282524520,100,100.0,t,t,t,47.54423,-122.38444,4,1.0,1.0,2.0,135.0,2.0,1125.0,4.93,4.98,4.98,4.95,5.0,4.92,4.87,t,1,5,3,t,f,2,51,1223,0.06,-0.17,-0.11,3737.745798228502,7787.900943137945,19,191.47368421052633,25,8.0,0,-56.47368421052633,0
2189,37854281.0,88995260,100,100.0,f,t,f,47.68337,-122.31732,2,1.0,1.0,1.0,60.0,30.0,120.0,4.83,4.89,4.89,5.0,5.0,4.94,4.89,f,1,4,2,t,t,2,26,2313,-0.92,1.11,0.19,1536.0933414763751,8894.968209787663,9,195.88888888888889,32,11.0,0,-135.88888888888889,0
2190,37863703.0,286787483,100,100.0,t,t,t,47.6837,-122.34245,4,1.0,1.0,2.0,157.0,1.0,1125.0,4.99,5.0,5.0,4.99,5.0,5.0,4.92,t,1,5,3,t,t,3,62,1209,-0.04,1.11,1.07,1672.7197491327051,8928.634307439086,25,235.76,74,7.0,0,-78.75999999999999,0
2191,37935442.0,13700761,100,100.0,f,t,t,47.62354,-122.30091,3,1.0,0.0,1.0,96.0,1.0,1125.0,4.97,4.98,4.98,4.97,5.0,4.96,4.93,t,2,5,3,t,t,3,52,3176,1.43,1.11,2.54,2709.7025536217097,3099.142529481724,65,230.0,48,19.0,0,-134.0,0
2192,37936390.0,267655311,100,100.0,t,t,f,47.52458,-122.32702,4,1.0,0.0,2.0,87.0,3.0,1125.0,4.93,4.96,4.89,4.99,5.0,4.86,4.93,f,2,5,3,t,t,2,40,1278,0.98,0.79,1.77,1969.9552117512872,8814.367277767875,9,165.33333333333334,2,3.0,0,-78.33333333333334,0
2193,37946126.0,144495300,100,98.0,t,t,t,47.5363,-122.37278,4,1.0,2.0,2.0,102.0,30.0,1125.0,4.43,4.5,4.21,4.93,4.86,4.93,4.79,t,1,4,3,f,t,2,42,1952,-0.97,1.11,0.14,3459.1418890987857,8167.415588013407,4,146.25,10,6.0,0,-44.25,0
2194,37946796.0,183583319,95,99.0,t,t,t,47.60555,-122.33904,4,1.0,1.0,2.0,200.0,2.0,1125.0,4.75,4.83,4.74,4.84,4.82,4.98,4.76,t,4,5,3,t,t,2,42,1704,2.11,0.47,2.58,244.04274794887448,701.5882362889279,80,238.0875,528,34.0,3,-38.087500000000006,0
2195,37966117.0,48005494,100,97.0,f,t,t,47.60936,-122.32321,2,1.0,1.0,1.0,95.0,30.0,731.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,t,104,5,3,f,f,3,30,2594,-1.09,-2.09,-3.18,786.8509233128651,801.9856122473777,42,164.3095238095238,297,45.0,0,-69.3095238095238,0
2196,37966861.0,48005494,100,97.0,f,t,t,47.6111,-122.32381,2,1.0,1.0,1.0,127.0,30.0,731.0,4.67,4.83,5.0,5.0,4.17,5.0,4.33,t,104,5,3,f,f,3,31,2594,-1.08,0.15,-0.93,902.2149218967646,934.8525159424016,76,192.52631578947367,400,41.0,1,-65.52631578947367,0
2197,37972938.0,14860162,90,96.0,t,t,t,47.62063,-122.35761,4,1.0,2.0,2.0,158.0,2.0,1125.0,4.74,4.89,4.63,4.92,4.95,4.97,4.74,f,1,4,3,t,t,2,25,3147,0.55,1.11,1.66,1758.2262489031712,2788.84894190809,27,140.70370370370367,209,17.0,0,17.296296296296333,0
2198,37992329.0,48005494,100,97.0,f,t,t,47.61072,-122.32487,2,1.0,1.0,1.0,93.0,30.0,731.0,4.5,4.75,4.75,4.5,5.0,5.0,4.5,t,104,5,3,f,f,3,31,2594,-1.1,0.68,-0.42,822.1072877756035,859.5780047661887,97,189.75257731958763,334,40.0,1,-96.75257731958763,0
2199,37993850.0,287464918,0,89.0,t,t,t,47.61446,-122.34176,4,1.0,1.0,3.0,158.0,1.0,3.0,4.84,4.84,4.64,4.92,4.88,4.92,4.72,f,1,1,3,t,f,2,18,1207,-0.83,1.11,0.28,553.3896975013433,1473.0452484243465,178,199.57865168539325,784,38.0,6,-41.578651685393254,0
2200,37997087.0,112460997,100,100.0,t,t,t,47.69732,-122.35516,6,2.0,3.0,3.0,323.0,2.0,1125.0,4.98,5.0,4.95,5.0,4.98,4.97,4.89,t,1,5,3,t,t,2,50,2149,0.15,-0.81,-0.66,3028.365865655905,10563.952607893929,21,162.71428571428572,21,8.0,0,160.28571428571428,2
2201,38077704.0,5101107,100,100.0,t,t,t,47.57267,-122.38714,2,1.0,1.0,1.0,109.0,30.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,f,2,5,3,f,t,3,64,3584,-1.1,-0.28,-1.38,4049.5202366725266,5516.8783545415,17,177.64705882352942,5,7.0,0,-68.64705882352942,0
2202,38130168.0,4313679,100,100.0,f,t,t,47.62629,-122.31886,4,1.0,1.0,2.0,125.0,30.0,1125.0,4.96,5.0,5.0,5.0,4.93,4.96,4.85,f,1,5,3,t,t,3,36,3658,-0.8,1.11,0.31,1329.289875626442,2635.127216803246,85,207.81176470588235,80,13.0,0,-82.81176470588235,0
2203,38130428.0,289634407,100,100.0,t,t,f,47.6755,-122.36609,2,1.5,1.0,1.0,86.0,2.0,1125.0,4.93,4.93,4.89,4.96,4.96,4.89,4.78,f,2,5,2,t,t,2,39,1200,-0.82,0.57,-0.25,1203.2382889214991,8415.622821940153,37,145.64864864864865,29,7.0,0,-59.648648648648646,0
2204,38154526.0,19409558,100,100.0,t,t,t,47.63849,-122.31984,2,1.0,1.0,1.0,122.0,1.3,1125.0,4.92,4.97,4.93,4.97,4.99,4.92,4.92,t,1,5,3,t,t,3,44,3050,1.95,1.11,3.06,1719.229286479944,3929.2317364267674,51,191.94117647058823,39,10.0,0,-69.94117647058823,0
2205,38155445.0,289634407,100,100.0,t,t,f,47.6733,-122.36475,2,1.5,1.0,1.0,73.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,f,2,5,2,t,t,2,39,1200,-1.11,0.79,-0.32,1008.2784847312304,8151.662720644533,38,142.23684210526315,27,6.0,0,-69.23684210526315,0
2206,38185156.0,39834464,100,90.0,f,t,t,47.64034,-122.32402,2,1.0,1.0,1.0,66.0,30.0,1125.0,4.0,4.2,4.0,4.6,4.2,4.4,4.2,t,62,5,2,t,t,2,29,2691,-1.1,-2.09,-3.19,1674.139859554848,4084.3862357782,67,177.13432835820896,53,13.0,0,-111.13432835820896,0
2207,38189060.0,48005494,100,97.0,f,t,t,47.61938,-122.33635,2,1.0,1.0,1.0,136.0,30.0,731.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,104,5,3,f,f,3,32,2594,-1.13,-2.09,-3.22,938.5921805257695,1792.137823247448,44,172.45454545454547,463,23.0,1,-36.45454545454547,0
2208,38189155.0,48005494,100,97.0,f,t,t,47.61801,-122.33629,2,1.0,1.0,1.0,132.0,30.0,731.0,4.5,5.0,5.0,4.5,5.0,5.0,4.25,t,104,5,3,f,f,3,33,2594,-1.09,0.15,-0.94,1008.6256969833534,1644.4147510335688,58,164.17241379310343,570,29.0,2,-32.17241379310343,0
2209,38212434.0,244234168,100,98.0,t,t,t,47.526989,-122.340293,2,1.0,1.0,1.0,116.0,1.0,1125.0,5.0,5.0,4.99,4.97,4.97,4.94,4.99,f,1,5,3,t,t,2,50,1389,1.97,1.11,3.08,3004.706119316181,8578.176852601853,1,116.0,34,0.0,0,0.0,0
2210,38212923.0,48005494,100,97.0,f,t,t,47.6198,-122.33719,2,1.0,1.0,1.0,187.0,30.0,731.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,104,5,3,f,f,3,32,2594,-1.14,1.11,-0.03,893.8624329147659,1854.4766383150695,36,170.05555555555554,426,26.0,1,16.944444444444457,0
