OID_,id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,response_time_num,type_num,license_tf,host_location_tf,host_verifications_num,amenities_num,host_duration,pop_past,pop_future,popularity,dist_attractions,dist_city,airbnb_count,average_price,poi_count,transport_count,hotel_count
3734,53795269.000000000000000,398317720,100,98.000000000000000,t,t,f,47.620970000000000,-122.315029999999993,4,2.000000000000000,2.000000000000000,2.000000000000000,215.000000000000000,1.900000000000000,12.000000000000000,4.970000000000000,4.990000000000000,4.950000000000000,4.990000000000000,5.000000000000000,4.970000000000000,4.850000000000000,f,36,5,3,t,t,2,36,595,2.890000000000000,0.680000000000000,3.570000000000000,1777.778527195633387,2215.384145688838089,109,191.550458715596335,271,19.000000000000000,0
3735,53798999.000000000000000,339414830,100,100.000000000000000,t,t,t,47.619000000000000,-122.338419999999999,4,1.000000000000000,1.000000000000000,1.000000000000000,220.000000000000000,30.000000000000000,1125.000000000000000,5.000000000000000,4.670000000000000,4.670000000000000,5.000000000000000,5.000000000000000,4.670000000000000,4.670000000000000,f,2,5,3,f,f,3,22,1015,-0.800000000000000,0.790000000000000,-0.010000000000000,992.517070685775025,1799.679677819426843,45,165.800000000000011,499,30.000000000000000,1
3736,53799101.000000000000000,807116,88,93.000000000000000,f,t,t,47.633150000000001,-122.369510000000005,4,1.000000000000000,3.000000000000000,2.000000000000000,193.000000000000000,7.000000000000000,1125.000000000000000,4.450000000000000,4.450000000000000,4.270000000000000,4.910000000000000,4.550000000000000,4.910000000000000,4.450000000000000,t,1,5,3,t,t,3,64,4169,-0.600000000000000,1.000000000000000,0.400000000000000,2557.981307961488710,4406.729018681071466,38,326.684210526315780,15,21.000000000000000,0
3737,53816253.000000000000000,398317720,100,98.000000000000000,t,t,f,47.611150000000002,-122.309629999999999,6,2.000000000000000,2.000000000000000,2.000000000000000,221.000000000000000,2.200000000000000,12.000000000000000,4.980000000000000,4.960000000000000,4.920000000000000,4.980000000000000,5.000000000000000,4.960000000000000,4.870000000000000,f,36,5,3,t,t,2,34,595,1.610000000000000,-1.020000000000000,0.590000000000000,1758.134101721406523,1738.425794610543107,83,194.168674698795172,28,17.000000000000000,0
3738,53816437.000000000000000,433937708,100,100.000000000000000,f,t,t,47.614400000000003,-122.296559999999999,2,1.000000000000000,1.000000000000000,1.000000000000000,104.000000000000000,3.000000000000000,1125.000000000000000,4.500000000000000,4.410000000000000,4.820000000000000,4.730000000000000,4.770000000000000,4.820000000000000,4.450000000000000,f,1,5,3,t,f,2,28,375,0.050000000000000,-0.280000000000000,-0.230000000000000,2803.064644068801954,2779.484757809326311,45,207.577777777777783,12,17.000000000000000,0
3739,53819403.000000000000000,385021064,100,98.000000000000000,t,t,t,47.614690000000003,-122.342449999999999,2,1.000000000000000,0.000000000000000,1.000000000000000,190.000000000000000,1.000000000000000,1125.000000000000000,4.470000000000000,4.670000000000000,4.620000000000000,4.840000000000000,4.820000000000000,4.960000000000000,4.440000000000000,t,4,5,3,t,f,2,22,691,1.990000000000000,-1.560000000000000,0.430000000000000,586.353017685754367,1524.761462745299241,211,200.350710900473928,706,36.000000000000000,6
3740,53825576.000000000000000,433939368,90,99.000000000000000,t,t,t,47.658569999999997,-122.344430000000003,4,1.000000000000000,1.000000000000000,2.000000000000000,135.000000000000000,1.200000000000000,1125.000000000000000,4.930000000000000,4.980000000000000,5.000000000000000,4.980000000000000,4.980000000000000,4.880000000000000,4.700000000000000,f,1,5,3,t,f,2,23,375,1.330000000000000,0.150000000000000,1.480000000000000,1413.052026341713599,6180.988065265449222,65,186.384615384615387,67,18.000000000000000,0
3741,53827313.000000000000000,434923766,100,98.000000000000000,f,t,t,47.605589999999999,-122.303899999999999,4,1.000000000000000,2.000000000000000,2.000000000000000,143.000000000000000,1.200000000000000,1125.000000000000000,4.220000000000000,4.300000000000000,4.520000000000000,4.650000000000000,4.650000000000000,4.650000000000000,4.090000000000000,f,1,5,3,t,f,2,32,368,0.100000000000000,-1.560000000000000,-1.460000000000000,2031.426286404835082,1976.901117352510710,56,182.589285714285722,35,20.000000000000000,0
3742,53828502.000000000000000,104834083,98,99.000000000000000,f,t,t,47.612980000000000,-122.329250000000002,2,1.000000000000000,1.000000000000000,1.000000000000000,131.000000000000000,3.000000000000000,199.300000000000011,4.640000000000000,4.930000000000000,4.640000000000000,4.430000000000000,4.640000000000000,5.000000000000000,4.790000000000000,t,46,5,3,t,f,2,30,2208,-0.240000000000000,-1.880000000000000,-2.120000000000000,946.356070245820774,1018.919029908069660,117,195.555555555555543,376,37.000000000000000,3
3743,53828562.000000000000000,79734048,100,63.000000000000000,t,t,f,47.676459999999999,-122.322419999999994,4,1.000000000000000,1.000000000000000,2.000000000000000,137.000000000000000,7.000000000000000,120.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.890000000000000,5.000000000000000,5.000000000000000,4.890000000000000,f,2,4,3,t,t,2,36,2359,-0.580000000000000,1.110000000000000,0.530000000000000,1164.807031719493807,8095.403353505580526,32,136.250000000000000,127,27.000000000000000,0
3744,53830637.000000000000000,267655311,100,100.000000000000000,t,t,f,47.525849999999998,-122.325699999999998,5,2.000000000000000,2.000000000000000,2.000000000000000,138.000000000000000,3.000000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,f,2,5,3,t,t,2,47,1278,-1.000000000000000,1.110000000000000,0.110000000000000,1915.214859971719989,8676.405495189381327,12,174.750000000000000,2,3.000000000000000,0
3745,53832023.000000000000000,39063067,100,90.000000000000000,t,t,t,47.581170000000000,-122.392139999999998,5,2.000000000000000,2.000000000000000,3.000000000000000,155.000000000000000,1.700000000000000,1125.000000000000000,4.920000000000000,4.970000000000000,5.000000000000000,4.950000000000000,4.970000000000000,4.810000000000000,4.890000000000000,f,1,5,3,t,t,2,51,2699,1.630000000000000,-1.130000000000000,0.500000000000000,4651.140959487065629,5305.437821796926073,13,176.076923076923066,39,18.000000000000000,0
3746,53834342.000000000000000,257580933,100,100.000000000000000,t,t,t,47.506999999999998,-122.256770000000003,2,1.000000000000000,1.000000000000000,1.000000000000000,46.000000000000000,1.000000000000000,1125.000000000000000,4.810000000000000,4.690000000000000,4.750000000000000,4.940000000000000,4.810000000000000,4.630000000000000,4.690000000000000,t,1,5,2,f,t,2,50,1326,0.080000000000000,-0.810000000000000,-0.730000000000000,3205.013806055854729,12096.898126528565626,7,148.428571428571416,0,7.000000000000000,0
3747,53834727.000000000000000,1849458,100,98.000000000000000,t,t,t,47.547029999999999,-122.274490000000000,3,1.000000000000000,1.000000000000000,1.000000000000000,107.000000000000000,2.000000000000000,365.000000000000000,5.000000000000000,5.000000000000000,4.960000000000000,5.000000000000000,5.000000000000000,4.960000000000000,5.000000000000000,f,1,5,3,t,t,2,58,3933,0.300000000000000,0.790000000000000,1.090000000000000,3541.821525933015437,7573.944759767567120,9,129.000000000000000,10,4.000000000000000,0
3748,53845475.000000000000000,398317720,100,98.000000000000000,t,t,f,47.611770000000000,-122.316699999999997,6,2.000000000000000,3.000000000000000,3.000000000000000,245.000000000000000,1.900000000000000,12.000000000000000,4.970000000000000,4.950000000000000,4.950000000000000,4.980000000000000,5.000000000000000,4.950000000000000,4.810000000000000,f,36,5,3,t,t,2,32,595,2.120000000000000,0.360000000000000,2.480000000000000,1334.792748279450961,1337.267812905274468,57,214.543859649122794,434,32.000000000000000,0
3749,53846850.000000000000000,114587410,100,100.000000000000000,t,t,t,47.634281000000001,-122.282082000000003,4,2.500000000000000,2.000000000000000,2.000000000000000,246.000000000000000,1.000000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,4.940000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.820000000000000,f,1,5,3,t,f,2,55,2136,0.660000000000000,0.680000000000000,1.340000000000000,3109.642982233781368,4946.710866021692709,6,159.833333333333343,48,10.000000000000000,0
3750,53851843.000000000000000,19190587,100,100.000000000000000,t,t,t,47.667700000000004,-122.321839999999995,6,2.000000000000000,3.000000000000000,3.000000000000000,231.000000000000000,2.000000000000000,1125.000000000000000,4.860000000000000,4.890000000000000,4.860000000000000,4.910000000000000,5.000000000000000,4.690000000000000,4.860000000000000,t,1,5,3,t,f,2,41,3054,0.760000000000000,0.250000000000000,1.010000000000000,974.759171070324896,7127.870289562662037,29,194.241379310344826,38,16.000000000000000,0
3751,53852055.000000000000000,42942539,100,100.000000000000000,t,t,t,47.622039999999998,-122.328649999999996,4,1.000000000000000,1.000000000000000,2.000000000000000,186.000000000000000,2.000000000000000,1125.000000000000000,4.710000000000000,4.710000000000000,4.920000000000000,4.880000000000000,4.880000000000000,4.790000000000000,4.790000000000000,t,3,5,3,t,t,2,38,2658,0.800000000000000,1.000000000000000,1.800000000000000,867.512143868759381,2027.186572631600939,60,165.050000000000011,156,20.000000000000000,1
3752,53876488.000000000000000,436404870,100,97.000000000000000,f,t,t,47.550179999999997,-122.294979999999995,8,2.000000000000000,3.000000000000000,3.000000000000000,210.000000000000000,2.000000000000000,365.000000000000000,4.550000000000000,4.640000000000000,4.730000000000000,4.820000000000000,4.910000000000000,4.270000000000000,4.730000000000000,t,1,5,3,t,f,1,24,357,-0.420000000000000,-1.560000000000000,-1.980000000000000,3365.586910117548996,6522.969767137057715,7,228.142857142857139,10,0.000000000000000,0
3753,53878251.000000000000000,436417936,100,98.000000000000000,t,t,t,47.558920000000001,-122.383660000000006,4,1.000000000000000,2.000000000000000,2.000000000000000,203.000000000000000,2.000000000000000,1125.000000000000000,4.970000000000000,4.970000000000000,4.910000000000000,4.970000000000000,5.000000000000000,4.970000000000000,4.830000000000000,f,1,5,3,t,t,2,54,357,1.830000000000000,0.890000000000000,2.720000000000000,3402.839028318169767,6418.058636116563321,30,171.099999999999994,135,16.000000000000000,0
3754,53879124.000000000000000,263243483,100,95.000000000000000,f,t,t,47.614919999999998,-122.332470000000001,4,1.000000000000000,1.000000000000000,2.000000000000000,162.000000000000000,3.000000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,t,1,5,3,f,f,2,24,1298,-0.920000000000000,-0.170000000000000,-1.090000000000000,878.121748911715827,1246.006772526091254,100,197.849999999999994,548,40.000000000000000,4
3755,53879356.000000000000000,435051427,100,100.000000000000000,f,t,t,47.687379999999997,-122.356560000000002,4,1.000000000000000,1.000000000000000,2.000000000000000,108.000000000000000,3.000000000000000,1125.000000000000000,4.780000000000000,4.960000000000000,4.960000000000000,5.000000000000000,5.000000000000000,4.910000000000000,4.740000000000000,f,1,5,3,t,f,2,28,367,0.150000000000000,-0.070000000000000,0.080000000000000,1943.134000634707036,9500.102239403555359,22,160.727272727272720,103,13.000000000000000,0
3756,53881175.000000000000000,398317720,100,98.000000000000000,t,t,f,47.610830000000000,-122.314229999999995,6,2.000000000000000,2.000000000000000,2.000000000000000,238.000000000000000,1.900000000000000,12.000000000000000,4.950000000000000,4.980000000000000,4.810000000000000,4.980000000000000,4.950000000000000,4.950000000000000,4.810000000000000,f,36,5,3,t,t,2,42,595,2.140000000000000,-0.390000000000000,1.750000000000000,1433.472123892122454,1422.118592297951636,60,193.849999999999994,271,17.000000000000000,0
3757,53895356.000000000000000,48869167,100,94.000000000000000,t,t,t,47.582560000000001,-122.308130000000006,6,1.000000000000000,2.000000000000000,3.000000000000000,160.000000000000000,2.000000000000000,365.000000000000000,4.840000000000000,4.920000000000000,5.000000000000000,4.970000000000000,4.970000000000000,4.730000000000000,4.700000000000000,f,2,5,3,t,t,3,43,2584,1.340000000000000,-1.020000000000000,0.320000000000000,2771.281100600654554,2883.486968085240278,33,149.575757575757564,27,8.000000000000000,0
3758,53901135.000000000000000,374054982,100,100.000000000000000,f,t,t,47.544750000000001,-122.355930000000001,5,1.000000000000000,2.000000000000000,2.000000000000000,221.000000000000000,2.600000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,t,2,5,3,t,f,3,49,768,-0.880000000000000,-1.770000000000000,-2.650000000000000,1892.932842378935447,6851.121294701538318,4,184.250000000000000,7,9.000000000000000,0
3759,53905330.000000000000000,436672049,100,93.000000000000000,t,t,t,47.634529999999998,-122.392629999999997,14,2.000000000000000,5.000000000000000,8.000000000000000,487.000000000000000,5.200000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.970000000000000,4.970000000000000,4.970000000000000,4.860000000000000,f,4,5,3,t,t,1,62,355,1.100000000000000,1.110000000000000,2.210000000000000,3369.739913584250189,5811.304743532025896,12,284.666666666666686,23,15.000000000000000,0
3760,53907289.000000000000000,38697694,100,98.000000000000000,t,t,f,47.556840000000001,-122.288809999999998,2,1.000000000000000,0.000000000000000,1.000000000000000,100.000000000000000,1.000000000000000,1125.000000000000000,4.840000000000000,4.920000000000000,4.880000000000000,4.880000000000000,4.940000000000000,4.880000000000000,4.840000000000000,f,3,5,3,t,t,3,51,2703,1.490000000000000,-0.390000000000000,1.100000000000000,3742.173227024571588,6076.837653113310807,37,140.189189189189193,81,10.000000000000000,1
3761,53919043.000000000000000,217390660,100,99.000000000000000,t,t,t,47.576929999999997,-122.413399999999996,4,1.500000000000000,2.000000000000000,2.000000000000000,289.000000000000000,3.800000000000000,1125.000000000000000,4.950000000000000,4.950000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.890000000000000,4.840000000000000,f,2,5,3,t,t,2,52,1535,0.380000000000000,-1.660000000000000,-1.280000000000000,6052.072492367049563,6945.258515427480233,42,210.261904761904759,62,16.000000000000000,0
3762,53919716.000000000000000,40623437,96,100.000000000000000,f,t,t,47.526240000000001,-122.326710000000006,7,2.000000000000000,2.000000000000000,5.000000000000000,189.000000000000000,3.000000000000000,1125.000000000000000,4.810000000000000,4.810000000000000,4.700000000000000,4.850000000000000,4.930000000000000,4.630000000000000,4.670000000000000,t,2,5,3,t,t,2,50,2683,0.290000000000000,-0.390000000000000,-0.100000000000000,2001.339416987971617,8630.520447642245927,11,165.000000000000000,3,3.000000000000000,0
3763,53920070.000000000000000,407865779,100,98.000000000000000,t,t,t,47.575538999999999,-122.415092000000001,4,1.000000000000000,2.000000000000000,2.000000000000000,174.000000000000000,2.000000000000000,1115.000000000000000,4.970000000000000,4.970000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.950000000000000,t,1,5,3,t,t,2,59,539,0.880000000000000,-0.920000000000000,-0.040000000000000,6117.127360048986702,7127.298072748049890,34,210.058823529411768,42,13.000000000000000,0
3764,53923907.000000000000000,435043120,90,98.000000000000000,f,t,t,47.692470000000000,-122.310310000000001,6,1.000000000000000,2.000000000000000,3.000000000000000,102.000000000000000,1.200000000000000,1125.000000000000000,4.210000000000000,4.500000000000000,3.930000000000000,4.790000000000000,4.570000000000000,4.710000000000000,4.210000000000000,f,1,5,3,t,f,2,26,367,-0.180000000000000,-0.070000000000000,-0.250000000000000,2434.335039137380136,9966.174652397405225,22,186.500000000000000,9,8.000000000000000,0
3765,53927691.000000000000000,436859024,95,98.000000000000000,f,t,t,47.582916579240077,-122.316097796448744,4,1.000000000000000,1.000000000000000,1.000000000000000,170.000000000000000,1.000000000000000,365.000000000000000,4.950000000000000,4.910000000000000,4.910000000000000,5.000000000000000,4.950000000000000,4.860000000000000,4.910000000000000,f,1,5,3,t,t,2,38,353,5.120000000000000,-1.560000000000000,3.560000000000000,2363.840295969361705,2551.603102757776924,32,202.593750000000000,20,7.000000000000000,0
3766,53936938.000000000000000,88566861,100,99.000000000000000,f,t,t,47.610360000000000,-122.342929999999996,2,1.000000000000000,0.000000000000000,1.000000000000000,236.000000000000000,1.800000000000000,280.000000000000000,4.420000000000000,4.530000000000000,4.740000000000000,4.420000000000000,4.420000000000000,4.680000000000000,4.420000000000000,t,5,5,3,f,f,3,31,2315,-0.130000000000000,-1.450000000000000,-1.580000000000000,174.364890044941774,1209.511838140856980,151,226.086092715231786,570,28.000000000000000,7
3767,53936958.000000000000000,88566861,100,99.000000000000000,f,t,t,47.611420000000003,-122.341030000000003,4,1.000000000000000,1.000000000000000,2.000000000000000,286.000000000000000,1.800000000000000,280.000000000000000,4.500000000000000,4.630000000000000,4.630000000000000,5.000000000000000,4.880000000000000,5.000000000000000,4.630000000000000,t,5,5,3,f,f,3,31,2315,-0.730000000000000,-1.340000000000000,-2.070000000000000,212.313998085368297,1179.757397200543892,145,215.689655172413779,844,41.000000000000000,8
3768,53941212.000000000000000,5887,100,99.000000000000000,t,t,t,47.613230000000001,-122.329170000000005,3,1.000000000000000,1.000000000000000,2.000000000000000,178.000000000000000,2.000000000000000,1125.000000000000000,4.950000000000000,4.950000000000000,4.950000000000000,4.950000000000000,5.000000000000000,4.950000000000000,4.810000000000000,f,1,5,3,t,t,2,60,5090,0.960000000000000,0.360000000000000,1.320000000000000,974.697906100197201,1047.034183242245717,119,194.705882352941188,368,37.000000000000000,3
3769,53954033.000000000000000,3974279,100,100.000000000000000,t,t,t,47.627690000000001,-122.318439999999995,3,1.000000000000000,0.000000000000000,2.000000000000000,171.000000000000000,2.000000000000000,1125.000000000000000,4.900000000000000,4.930000000000000,4.930000000000000,5.000000000000000,4.980000000000000,4.920000000000000,4.750000000000000,t,2,5,3,t,t,3,47,3697,2.000000000000000,0.790000000000000,2.790000000000000,1349.963940706245921,2792.778126173395322,65,211.338461538461530,50,11.000000000000000,0
3770,53970407.000000000000000,437189329,100,100.000000000000000,t,t,f,47.613860000000003,-122.348420000000004,3,1.000000000000000,1.000000000000000,1.000000000000000,143.000000000000000,3.000000000000000,365.000000000000000,4.830000000000000,4.910000000000000,4.870000000000000,4.870000000000000,5.000000000000000,4.960000000000000,4.830000000000000,t,2,5,3,t,f,2,18,351,1.380000000000000,0.680000000000000,2.060000000000000,739.387773002718177,1774.340413625317069,190,214.321052631578937,290,11.000000000000000,3
3771,53991600.000000000000000,385258819,100,100.000000000000000,t,t,t,47.637430000000002,-122.325249999999997,4,2.000000000000000,2.000000000000000,2.000000000000000,309.000000000000000,1.300000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.960000000000000,4.930000000000000,f,1,5,3,t,f,2,47,689,0.670000000000000,-1.560000000000000,-0.890000000000000,1357.712330511024902,3752.985779670584634,53,214.056603773584897,41,14.000000000000000,0
3772,54016301.000000000000000,219526255,98,99.000000000000000,f,t,t,47.615299999999998,-122.324610000000007,2,1.000000000000000,0.000000000000000,1.000000000000000,293.000000000000000,30.000000000000000,121.799999999999997,4.330000000000000,4.670000000000000,4.670000000000000,3.670000000000000,4.670000000000000,4.670000000000000,4.000000000000000,t,18,5,2,f,t,3,16,1523,-0.970000000000000,-0.170000000000000,-1.140000000000000,1285.703802236068668,1339.305839517182221,75,181.066666666666663,447,35.000000000000000,2
3773,54016376.000000000000000,132222445,0,100.000000000000000,f,t,f,47.609569999999998,-122.302932999999996,2,1.500000000000000,1.000000000000000,1.000000000000000,79.000000000000000,1.000000000000000,1125.000000000000000,4.600000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.800000000000000,5.000000000000000,4.800000000000000,f,1,1,3,t,t,2,47,2022,-0.800000000000000,1.110000000000000,0.310000000000000,2173.886504323815188,2137.282746499300629,64,176.218750000000000,42,22.000000000000000,0
3774,54017072.000000000000000,219526255,98,99.000000000000000,f,t,t,47.615440000000000,-122.322990000000004,2,1.000000000000000,0.000000000000000,1.000000000000000,236.000000000000000,30.000000000000000,77.799999999999997,4.800000000000000,4.670000000000000,4.930000000000000,4.870000000000000,4.800000000000000,4.800000000000000,4.470000000000000,t,18,5,2,f,t,3,16,1523,-0.140000000000000,-1.450000000000000,-1.590000000000000,1349.087959472773946,1395.839787808720303,76,183.776315789473671,541,34.000000000000000,0
3775,54021817.000000000000000,50721606,100,100.000000000000000,t,t,t,47.622349999999997,-122.363680000000002,4,2.000000000000000,2.000000000000000,2.000000000000000,220.000000000000000,2.400000000000000,1125.000000000000000,4.910000000000000,4.950000000000000,4.820000000000000,4.930000000000000,4.950000000000000,4.930000000000000,4.860000000000000,t,2,5,3,t,f,2,51,2559,1.610000000000000,0.570000000000000,2.180000000000000,2138.833138319819227,3259.905849785332066,13,219.153846153846160,44,12.000000000000000,0
3776,54033463.000000000000000,436653376,100,100.000000000000000,t,t,t,47.667670000000001,-122.285860000000000,4,2.500000000000000,2.000000000000000,2.000000000000000,294.000000000000000,1.400000000000000,29.000000000000000,4.910000000000000,4.730000000000000,4.910000000000000,5.000000000000000,4.820000000000000,5.000000000000000,4.550000000000000,t,1,5,3,t,t,2,44,355,-0.510000000000000,-1.340000000000000,-1.850000000000000,1810.674351462925870,7836.540711929415920,13,165.923076923076934,17,18.000000000000000,0
3777,54034953.000000000000000,367697136,0,0.000000000000000,f,t,t,47.610104000000000,-122.340736000000007,2,1.000000000000000,0.000000000000000,1.000000000000000,291.000000000000000,30.000000000000000,1125.000000000000000,4.580000000000000,4.920000000000000,4.960000000000000,4.880000000000000,4.920000000000000,4.920000000000000,4.750000000000000,t,3,1,3,f,f,1,35,815,0.720000000000000,-1.770000000000000,-1.050000000000000,68.476331393525911,1063.204059953761316,149,233.476510067114106,709,39.000000000000000,7
3778,54038699.000000000000000,11279351,100,63.000000000000000,t,t,t,47.583460000000002,-122.304440000000000,3,1.000000000000000,1.000000000000000,1.000000000000000,92.000000000000000,30.000000000000000,100.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,f,1,5,3,t,t,2,33,3252,-0.830000000000000,1.000000000000000,0.170000000000000,2903.148937702353578,2973.837304144080008,18,180.500000000000000,9,10.000000000000000,0
3779,54039014.000000000000000,85162497,100,100.000000000000000,f,t,f,47.514510000000001,-122.385580000000004,4,1.000000000000000,2.000000000000000,2.000000000000000,99.000000000000000,2.000000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.820000000000000,4.910000000000000,f,1,5,3,t,t,3,57,2332,0.330000000000000,1.000000000000000,1.330000000000000,5908.566928922628904,10774.136527149608810,7,178.857142857142861,1,6.000000000000000,0
3780,54042908.000000000000000,238741480,100,99.000000000000000,t,t,f,47.568100000000001,-122.377189999999999,4,1.000000000000000,1.000000000000000,3.000000000000000,127.000000000000000,2.000000000000000,1125.000000000000000,5.000000000000000,4.970000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.940000000000000,4.900000000000000,t,1,5,3,t,t,2,57,1415,0.750000000000000,0.150000000000000,0.900000000000000,3158.313793101156080,5324.463255439613022,28,162.785714285714278,11,2.000000000000000,0
3781,54050221.000000000000000,121688409,100,99.000000000000000,t,t,t,47.691350000000000,-122.392409999999998,8,2.000000000000000,3.000000000000000,4.000000000000000,181.000000000000000,3.000000000000000,1125.000000000000000,4.780000000000000,4.830000000000000,4.720000000000000,4.890000000000000,4.720000000000000,4.670000000000000,4.670000000000000,t,28,5,3,t,f,2,30,2090,0.010000000000000,0.040000000000000,0.050000000000000,1633.160139386945957,10799.374695890746807,15,193.333333333333343,5,21.000000000000000,0
3782,54067023.000000000000000,50721606,100,100.000000000000000,t,t,t,47.622360000000000,-122.361990000000006,4,2.000000000000000,2.000000000000000,2.000000000000000,246.000000000000000,2.400000000000000,1125.000000000000000,4.870000000000000,4.950000000000000,4.840000000000000,4.870000000000000,4.920000000000000,4.870000000000000,4.760000000000000,t,2,5,3,t,f,2,50,2559,1.170000000000000,0.890000000000000,2.060000000000000,2017.040722039348793,3163.138691724429918,18,206.666666666666657,82,18.000000000000000,0
3783,54068511.000000000000000,339414830,100,100.000000000000000,t,t,t,47.619500000000002,-122.338350000000005,4,1.000000000000000,1.000000000000000,2.000000000000000,208.000000000000000,30.000000000000000,1125.000000000000000,5.000000000000000,4.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.000000000000000,f,2,5,3,f,f,3,31,1015,-0.690000000000000,-2.090000000000000,-2.780000000000000,936.780760306764478,1850.093767418145944,37,173.621621621621614,451,28.000000000000000,1
3784,54069990.000000000000000,398317720,100,98.000000000000000,t,t,f,47.647720000000000,-122.385999999999996,6,2.000000000000000,3.000000000000000,3.000000000000000,280.000000000000000,1.800000000000000,12.000000000000000,4.900000000000000,4.930000000000000,4.950000000000000,4.980000000000000,5.000000000000000,4.830000000000000,4.780000000000000,f,36,5,3,t,t,2,39,595,2.180000000000000,-0.710000000000000,1.470000000000000,2071.026192971826276,6441.129801241150744,19,188.052631578947370,17,11.000000000000000,0
3785,54070059.000000000000000,10087066,100,100.000000000000000,f,t,t,47.521569999999997,-122.350880000000004,4,1.000000000000000,2.000000000000000,2.000000000000000,119.000000000000000,3.000000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.750000000000000,5.000000000000000,t,2,5,3,t,t,3,13,3309,-0.830000000000000,1.110000000000000,0.280000000000000,3709.255230027589278,9279.254024483394460,8,143.250000000000000,6,8.000000000000000,0
3786,54092132.000000000000000,99932610,100,100.000000000000000,f,t,t,47.623600000000003,-122.354500000000002,2,1.000000000000000,1.000000000000000,1.000000000000000,118.000000000000000,30.000000000000000,1125.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,t,29,5,3,f,t,2,35,2245,-1.020000000000000,-1.240000000000000,-2.260000000000000,1439.159759414797918,2864.628392610116407,52,173.096153846153840,253,13.000000000000000,0
3787,54092599.000000000000000,120177196,0,0.000000000000000,f,t,t,47.616605998908696,-122.345637547107046,3,1.000000000000000,0.000000000000000,2.000000000000000,128.000000000000000,2.700000000000000,364.199999999999989,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,f,1,1,3,t,f,2,49,2099,0.740000000000000,0.250000000000000,0.990000000000000,863.085484353069660,1840.775011215008135,220,199.013636363636351,428,26.000000000000000,3
3788,54111503.000000000000000,438655239,100,100.000000000000000,f,t,t,47.669649999999997,-122.391430000000000,6,2.500000000000000,3.000000000000000,3.000000000000000,311.000000000000000,4.000000000000000,1125.000000000000000,4.920000000000000,5.000000000000000,4.850000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.850000000000000,t,1,5,3,t,f,2,50,341,-0.330000000000000,0.890000000000000,0.560000000000000,716.011613396963298,8649.759998182771596,29,185.137931034482762,132,12.000000000000000,0
3789,54121098.000000000000000,438742325,100,100.000000000000000,f,t,t,47.622172999999997,-122.308182000000002,3,1.000000000000000,1.000000000000000,1.000000000000000,172.000000000000000,3.000000000000000,90.000000000000000,4.800000000000000,4.800000000000000,4.600000000000000,5.000000000000000,4.900000000000000,5.000000000000000,4.600000000000000,t,1,5,3,t,t,2,56,340,-0.130000000000000,0.360000000000000,0.230000000000000,2212.026420113527820,2619.972159095846564,43,193.906976744186039,99,23.000000000000000,0
3790,54121872.000000000000000,284039463,100,100.000000000000000,t,t,t,47.639629999999997,-122.343360000000004,12,3.000000000000000,4.000000000000000,7.000000000000000,579.000000000000000,2.000000000000000,28.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,4.960000000000000,4.790000000000000,f,1,5,3,t,f,2,53,1219,0.650000000000000,1.110000000000000,1.760000000000000,1413.232592298593318,4103.721318969487584,27,245.370370370370381,16,17.000000000000000,0
