id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,license_tf,response_time_num,host_verifications_num,amenities_num,pop_past,pop_future,popularity,relative_meanprice,relative_price,type_num,host_location_tf,host_duration,cluster_id
54371301,19224556,100,100.0,f,t,t,5,2.0,3.0,4.0,250.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,t,5,2,61,-0.84,0.81,-0.0299999999999999,176.875,73.125,3,t,3049,1
54371567,3074414,94,95.0,f,t,t,2,1.0,1.0,1.0,124.0,30.0,365.0,4.8,4.7,4.9,4.9,4.8,5.0,4.7,f,115,t,4,2,42,-0.31,0.38,0.07,133.4,-9.400000000000006,3,t,3783,0
54378186,437161942,94,94.0,t,t,t,6,1.0,2.0,3.0,97.0,1.4,1125.0,4.97,5.0,4.87,4.97,4.97,4.93,4.9,f,1,t,5,2,21,0.82,-0.7,0.12,134.9,-37.900000000000006,3,f,347,0
54397152,36370441,100,100.0,t,t,t,3,1.5,1.0,1.0,134.0,1.0,1125.0,5.0,4.96,4.93,5.0,5.0,4.89,4.89,t,1,t,5,2,41,1.35,-0.27,1.08,189.7,-55.69999999999999,2,t,2724,0
503009945764078340,125457071,100,100.0,t,t,t,4,1.0,1.0,2.0,177.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,4.86,f,1,t,5,2,45,1.35,0.49,1.84,164.66666666666666,12.333333333333345,3,t,2063,0
508816789424006933,8009691,100,100.0,f,t,t,3,1.0,1.0,2.0,216.0,30.0,365.0,,,,,,,,f,18,t,5,2,33,-1.02,0.92,-0.0999999999999999,286.54545454545456,-70.54545454545456,3,t,3407,0
515245221739337196,8009691,100,100.0,f,t,t,4,1.0,3.0,3.0,249.0,2.0,365.0,4.64,4.64,4.82,4.73,4.82,5.0,4.64,f,18,t,5,2,28,-0.45,-0.49,-0.94,229.92857142857144,19.071428571428584,3,t,3407,1
515304967182833740,435618797,100,88.0,t,t,t,5,1.0,2.0,3.0,160.0,30.0,1125.0,,,,,,,,f,2,f,5,2,54,-1.02,1.03,0.01,242.11764705882356,-82.11764705882354,3,f,359,0
515390614748916037,435618797,100,88.0,t,t,t,7,2.0,3.0,4.0,325.0,30.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,t,5,2,53,-0.55,1.03,0.48,255.4,69.6,3,f,359,1
519463085128890877,115592523,100,99.0,t,t,t,2,1.0,1.0,1.0,88.0,2.0,1125.0,4.97,4.97,4.93,5.0,5.0,4.93,4.9,f,3,t,5,3,46,1.78,-1.35,0.4299999999999999,138.54761904761904,-50.54761904761904,2,t,2125,0
541557583435846105,299224265,100,98.0,f,t,t,6,1.5,2.0,2.0,252.0,3.7,365.0,4.97,4.87,4.9,4.84,5.0,4.74,4.74,f,5,t,5,2,41,1.08,-0.49,0.5900000000000001,136.0731707317073,115.92682926829268,3,t,1161,1
541742334983011345,60843140,100,100.0,t,t,t,7,3.0,4.0,4.0,296.0,3.0,1125.0,4.95,4.89,4.84,4.89,4.79,5.0,4.95,t,1,t,5,2,48,0.45,-0.49,-0.0399999999999999,214.0,82.0,3,t,2472,1
542638097895900103,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,204.0,699.3,1125.0,,,,,,,,t,369,f,5,3,28,-1.02,-2.21,-3.23,196.7894736842105,7.21052631578948,3,f,2180,0
542645653420285162,107434423,100,97.0,f,t,t,2,1.0,0.0,1.0,157.0,710.0,1125.0,,,,,,,,t,369,f,5,3,28,-1.02,0.27,-0.75,190.015873015873,-33.01587301587301,3,f,2180,0
542645934247569331,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,126.0,700.4,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,369,f,5,3,28,-0.95,-2.21,-3.16,190.015873015873,-64.01587301587301,3,f,2180,0
542648174525468496,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,181.0,710.0,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,0.27,-0.75,190.015873015873,-9.015873015873012,3,f,2180,0
542753821509508664,82954285,100,100.0,f,t,t,6,1.0,3.0,4.0,300.0,28.0,1125.0,4.9,5.0,5.0,5.0,5.0,5.0,4.9,f,1,t,5,2,39,-0.21,1.03,0.8200000000000001,193.33333333333331,106.66666666666666,3,t,2339,1
543335185606932910,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,229.0,707.5,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,369,f,5,3,27,-0.94,0.92,-0.0199999999999999,205.2695652173913,23.730434782608683,3,f,2180,0
543599123356325330,880937,100,75.0,f,t,f,1,1.0,2.0,1.0,40.0,30.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,f,5,2,38,-0.75,1.03,0.28,133.44444444444446,-93.44444444444446,2,t,4149,0
543708837119908602,75299872,0,0.0,f,t,t,10,3.5,5.0,6.0,1400.0,30.0,50.0,,,,,,,,f,1,f,1,1,61,-1.02,1.03,0.01,526.75,873.25,3,f,2378,2
543757023449622956,61892067,100,97.0,t,t,t,6,1.0,1.0,2.0,123.0,1.3,1125.0,4.76,4.91,4.76,5.0,4.91,4.68,4.76,f,3,t,5,2,25,1.15,-0.49,0.6599999999999999,208.875,-85.875,3,t,2464,0
543894869442308473,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,221.0,710.0,1125.0,,,,,,,,t,369,f,5,3,28,-1.02,0.49,-0.53,204.34782608695653,16.65217391304347,3,f,2180,0
543895242133847610,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,179.0,710.0,1125.0,,,,,,,,t,369,f,5,3,28,-1.02,1.03,0.01,214.7699115044248,-35.76991150442478,3,f,2180,0
544073060986134264,107434423,100,97.0,f,t,t,2,1.0,0.0,1.0,119.0,700.4,1125.0,,,,,,,,t,369,f,5,3,28,-1.02,-2.21,-3.23,189.47619047619048,-70.47619047619048,3,f,2180,0
544219347103053346,86157147,100,100.0,t,t,t,3,1.0,0.0,2.0,195.0,3.0,1125.0,4.96,4.98,4.96,4.91,4.98,5.0,4.89,t,18,t,5,2,51,1.96,0.49,2.45,198.434554973822,-3.434554973822003,3,f,2323,0
544422745288935889,441398074,100,96.0,t,t,t,4,1.0,1.0,2.0,172.0,2.0,1125.0,5.0,5.0,5.0,4.98,5.0,4.97,4.98,t,1,t,5,2,60,3.2,-0.05,3.1500000000000004,221.9433962264151,-49.9433962264151,3,t,319,0
544576365951203988,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,240.0,710.0,1125.0,,,,,,,,t,369,f,5,3,29,-1.02,-0.16,-1.18,190.36507936507937,49.63492063492063,3,f,2180,1
544923475091135974,34779932,100,33.0,f,t,f,5,1.5,3.0,4.0,225.0,30.0,180.0,,,,,,,,f,2,f,5,2,19,-1.02,1.03,0.01,187.14285714285717,37.85714285714286,3,t,2744,1
545044368535178975,441000509,100,98.0,t,t,t,4,1.0,2.0,2.0,118.0,1.6,1125.0,4.76,4.71,4.94,4.88,4.94,4.53,4.59,f,1,t,5,2,31,0.51,-0.16,0.35,751.3333333333334,-633.3333333333334,3,f,321,0
546581489221086310,398339477,100,100.0,t,t,t,7,2.5,3.0,5.0,282.0,2.3,1125.0,4.98,4.98,5.0,4.98,5.0,4.77,4.91,t,2,t,5,2,50,1.81,-1.13,0.6800000000000002,144.58333333333334,137.41666666666666,3,f,591,1
547370671823018704,441857569,100,99.0,t,t,t,4,1.0,0.0,2.0,171.0,1.0,1125.0,4.98,4.98,4.96,4.8,4.98,4.9,4.78,f,1,t,5,2,53,2.26,0.7,2.96,214.6968085106383,-43.69680851063831,3,f,315,0
547792651909567228,441321609,100,100.0,f,t,t,5,1.0,1.0,3.0,158.0,1.7,1125.0,4.91,4.82,4.91,4.91,4.91,4.82,4.64,f,1,t,5,2,40,-0.13,0.05,-0.08,151.57142857142858,6.428571428571416,3,f,319,0
547932030167366636,127402958,0,100.0,f,t,f,8,2.5,3.0,4.0,282.0,2.3,13.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,t,1,3,50,-0.83,1.03,0.2,196.7142857142857,85.28571428571428,3,t,2051,1
548616873109731164,90537892,95,98.0,t,t,t,2,1.0,1.0,1.0,80.0,1.0,365.0,4.91,5.0,4.91,4.91,5.0,4.55,4.73,f,1,t,5,2,17,0.09,-0.59,-0.5,170.6206896551724,-90.6206896551724,2,t,2301,0
548679172974223002,99932610,100,100.0,f,t,t,4,1.0,1.0,2.0,109.0,30.0,1125.0,,,,,,,,t,29,f,5,2,35,-1.02,-1.46,-2.48,182.75510204081635,-73.75510204081633,3,t,2241,0
548799212892083221,1357073,100,88.0,f,t,t,3,1.0,1.0,2.0,100.0,5.0,180.0,4.33,4.67,5.0,4.67,5.0,5.0,4.33,f,1,t,3,2,47,-0.83,0.27,-0.5599999999999999,161.76923076923077,-61.76923076923077,3,t,4052,0
548834184758507440,91504451,100,98.0,t,t,t,4,1.0,1.0,2.0,192.0,2.0,29.0,4.9,4.93,4.9,4.95,4.95,4.95,4.83,f,1,t,5,3,54,1.48,-1.67,-0.1899999999999999,191.78846153846155,0.2115384615384528,3,t,2295,0
549169672228791834,88566861,100,99.0,f,t,t,4,1.0,1.0,2.0,258.0,1.8,280.0,4.5,4.64,4.79,4.82,4.82,4.75,4.29,t,5,f,5,3,31,0.78,-1.89,-1.11,214.96987951807228,43.030120481927725,3,f,2311,1
549322483418912380,88566861,100,99.0,f,t,t,4,1.0,1.0,2.0,261.0,3.6,280.0,4.56,4.65,4.63,4.7,4.63,4.88,4.42,t,5,f,5,3,31,1.86,-1.46,0.4000000000000001,212.83870967741936,48.16129032258064,3,f,2311,1
549455231947788347,38082225,100,94.0,t,t,t,2,1.0,1.0,1.0,72.0,,,4.67,5.0,3.67,5.0,5.0,4.0,4.67,f,3,t,5,2,51,-0.83,-0.81,-1.64,122.16666666666669,-50.16666666666667,2,t,2705,0
549689901098939419,3074414,94,95.0,f,t,t,5,1.0,2.0,2.0,150.0,30.0,365.0,4.5,4.5,4.8,4.3,4.3,4.8,3.9,f,115,t,4,2,42,-0.11,0.05,-0.06,206.8307692307692,-56.83076923076922,3,t,3783,0
550191586339128906,207773925,100,98.0,t,t,t,2,1.0,1.0,1.0,88.0,1.0,29.0,4.59,4.76,4.76,4.88,4.91,4.82,4.41,f,7,t,5,2,32,1.14,-0.05,1.09,169.41666666666666,-81.41666666666666,3,t,1582,0
550961350826484150,241584087,100,100.0,t,t,t,4,2.0,2.0,2.0,171.0,1.3,1125.0,4.76,4.8,4.87,4.96,4.85,4.8,4.61,f,4,t,5,2,48,1.83,-1.24,0.5900000000000001,157.625,13.375,3,t,1398,0
551700467209533250,63728784,0,80.0,f,t,t,9,1.5,4.0,3.0,275.0,3.0,28.0,4.5,5.0,5.0,5.0,5.0,5.0,4.5,f,1,t,1,2,58,-0.69,1.03,0.3400000000000001,150.22222222222223,124.77777777777776,3,t,2451,1
551708532686154187,41551465,100,86.0,t,t,t,2,1.0,1.0,1.0,123.0,1.0,4.0,4.95,4.96,4.96,4.98,5.0,4.95,4.89,f,1,t,5,2,39,2.99,0.27,3.26,315.0,-192.0,2,t,2669,0
552055150503396513,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,177.0,700.4,1125.0,,,,,,,,t,369,f,5,3,29,-1.02,-2.21,-3.23,189.9047619047619,-12.904761904761898,3,f,2180,0
552062700134849484,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,260.0,701.9,1125.0,,,,,,,,t,369,f,5,3,29,-1.02,1.03,0.01,189.9047619047619,70.0952380952381,3,f,2180,1
552392722427839311,183583319,95,99.0,t,t,t,5,1.0,1.0,2.0,230.0,2.0,1125.0,4.79,4.85,4.93,4.8,4.72,4.97,4.75,t,4,t,5,2,56,2.91,0.59,3.5,238.40869565217392,-8.408695652173918,3,t,1700,0
552457501547207533,80333752,100,100.0,t,t,t,6,1.5,2.0,4.0,344.0,2.1,1125.0,4.76,4.88,4.67,4.7,4.97,5.0,4.76,f,21,t,5,2,59,1.11,-0.49,0.6200000000000001,197.56410256410257,146.43589743589743,3,t,2352,1
552912697593965540,49654701,100,100.0,t,t,t,6,1.5,2.0,4.0,258.0,2.2,1125.0,5.0,5.0,5.0,5.0,5.0,4.94,4.94,f,1,t,5,2,48,1.11,-0.7,0.4100000000000001,100.82352941176472,157.1764705882353,3,t,2570,1
552965658197367746,265276704,100,100.0,t,t,t,4,2.0,2.0,2.0,250.0,3.0,1125.0,5.0,5.0,5.0,5.0,4.94,4.88,4.75,f,1,t,5,2,39,0.6,-0.49,0.1099999999999999,196.33333333333331,53.66666666666666,3,f,1285,1
552970743793630888,36859061,100,100.0,f,t,f,3,1.0,1.0,2.0,139.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,t,5,2,48,1.82,-0.59,1.23,190.8823529411765,-51.882352941176464,3,t,2718,0
553026978385226278,37843551,100,100.0,t,t,t,5,1.0,2.0,2.0,239.0,2.0,1125.0,4.91,4.91,4.96,4.96,5.0,4.91,4.65,t,2,t,5,2,56,0.48,-0.05,0.43,136.45,102.55,3,t,2708,1
553116529250732334,37843551,100,100.0,t,t,t,5,1.0,2.0,2.0,154.0,2.0,1125.0,4.81,4.89,4.94,4.92,5.0,4.86,4.61,f,2,t,5,2,55,1.35,0.16,1.51,147.92857142857142,6.071428571428584,3,t,2708,0
553270640717343934,14170421,100,100.0,f,t,t,4,2.0,2.0,3.0,176.0,2.0,1125.0,4.5,4.67,4.67,4.94,4.78,4.33,4.56,f,1,t,5,2,45,0.79,0.05,0.8400000000000001,185.27777777777777,-9.277777777777771,3,f,3160,0
553757238669039626,158715708,97,98.0,t,t,t,6,2.0,3.0,4.0,255.0,22.3,1125.0,4.94,4.82,5.0,4.94,5.0,4.82,4.74,f,2,t,5,2,55,1.19,-0.27,0.92,207.22727272727272,47.77272727272728,3,f,1847,1
553917969928458018,76250871,100,63.0,f,t,f,8,1.0,1.0,2.0,382.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,t,4,2,29,-0.45,-1.89,-2.34,186.5909090909091,195.4090909090909,3,f,2373,1
554081519145238715,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,174.0,699.7,1125.0,,,,,,,,t,369,f,5,3,26,-1.02,1.03,0.01,191.4920634920635,-17.492063492063494,3,f,2180,0
554082001683485615,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,171.0,706.6,1125.0,,,,,,,,t,369,f,5,3,29,-1.02,1.03,0.01,180.42307692307693,-9.423076923076934,3,f,2180,0
554086542440748000,107434423,100,97.0,f,t,t,2,1.0,0.0,1.0,150.0,705.2,1125.0,,,,,,,,t,369,f,5,3,28,-1.02,1.03,0.01,180.42307692307693,-30.42307692307693,3,f,2180,0
554323745542756542,436672049,100,93.0,t,t,t,6,1.0,2.0,4.0,263.0,5.1,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,t,5,1,62,-0.3,-0.49,-0.79,269.0,-6.0,3,t,351,1
554382829484671176,436672049,100,93.0,t,t,t,8,1.0,3.0,4.0,289.0,5.4,1125.0,4.8,5.0,5.0,4.8,5.0,4.8,5.0,f,4,t,5,1,61,-0.61,-0.7,-1.31,275.9230769230769,13.076923076923094,3,t,351,1
555200861319452790,73618790,0,0.0,f,t,f,6,2.0,3.0,3.0,230.0,31.0,1125.0,4.5,5.0,4.0,5.0,5.0,5.0,4.5,t,1,f,1,2,59,-0.84,1.03,0.19,179.6153846153846,50.38461538461539,3,t,2387,1
555770269092926578,60646339,100,100.0,f,t,t,2,1.0,1.0,1.0,101.0,2.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.94,f,1,t,5,2,28,1.21,1.03,2.24,176.46666666666667,-75.46666666666667,3,t,2473,0
556175729891933203,3074414,94,95.0,f,t,t,3,1.0,0.0,1.0,114.0,2.0,365.0,3.67,4.33,4.0,3.67,4.67,4.0,3.67,f,115,t,4,2,36,-0.75,0.49,-0.26,140.3235294117647,-26.323529411764696,3,t,3783,0
556433156264146367,79725015,100,44.0,f,t,t,2,1.0,1.0,1.0,149.0,3.0,7.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,f,1,t,3,2,35,-0.55,-0.05,-0.6000000000000001,190.4867256637168,-41.48672566371681,3,f,2355,0
557358873333416084,1619557,100,94.0,t,t,t,4,1.0,1.0,2.0,199.0,2.1,1045.7,4.67,4.86,4.9,4.95,4.86,4.76,4.71,f,1,t,5,2,45,0.45,0.27,0.72,201.5,-2.5,3,f,3975,0
557835560870879952,2744582,100,83.0,t,t,t,3,1.0,1.0,1.0,102.0,21.5,324.1,4.92,4.92,5.0,5.0,5.0,4.69,4.77,f,1,t,3,2,25,0.5,1.03,1.53,148.11111111111111,-46.11111111111112,3,t,3814,0
557842603607000892,121688409,100,99.0,t,t,t,6,2.0,2.0,3.0,195.0,2.5,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,28,t,5,2,32,-0.54,0.16,-0.38,161.75,33.25,3,f,2086,0
557936996016313489,90655724,100,100.0,f,t,t,2,1.0,1.0,1.0,101.0,1.0,1125.0,4.89,5.0,4.94,5.0,5.0,4.94,4.89,t,1,t,5,2,39,1.37,0.38,1.75,180.72727272727272,-79.72727272727272,3,t,2300,0
557951572418601626,178613587,100,98.0,f,t,t,4,1.0,2.0,2.0,136.0,1.9,1125.0,4.93,4.93,4.93,5.0,5.0,4.93,4.79,f,1,t,5,2,62,-0.05,-0.7,-0.75,146.4,-10.400000000000006,3,t,1726,0
557990678062908813,121688409,100,99.0,t,t,t,2,1.0,0.0,1.0,158.0,3.1,1125.0,4.78,4.89,4.89,4.89,5.0,4.89,5.0,t,28,t,5,2,28,0.11,0.05,0.16,208.0280373831776,-50.028037383177576,3,f,2086,0
558017346204972881,9167897,100,98.0,f,t,t,2,1.0,1.0,2.0,119.0,2.3,1125.0,4.61,4.71,4.86,4.82,4.71,4.86,4.54,f,2,t,5,3,33,0.91,0.27,1.1800000000000002,197.2153846153846,-78.21538461538461,3,f,3352,0
558196743372407493,398317720,100,98.0,t,t,f,6,2.0,2.0,3.0,231.0,1.9,12.0,4.98,4.98,4.95,4.98,4.97,4.97,4.84,f,36,t,5,2,52,3.13,0.38,3.51,207.21917808219175,23.780821917808225,3,t,591,1
558417085596986598,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,180.0,699.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,369,f,5,3,27,-0.91,1.03,0.12,198.6375,-18.63749999999999,3,f,2180,0
558417405070681811,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,164.0,699.0,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,1.03,0.01,198.6375,-34.63749999999999,3,f,2180,0
558447281762087615,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,181.0,703.3,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,1.03,0.01,189.4705882352941,-8.470588235294116,3,f,2180,0
558666100416021430,142452670,100,100.0,t,t,t,2,1.0,1.0,1.0,133.0,3.0,1125.0,4.84,4.95,4.95,4.95,5.0,4.95,4.79,t,1,t,5,2,43,0.58,-1.35,-0.7700000000000001,145.54545454545453,-12.545454545454533,3,t,1959,0
559332328564007481,444050089,100,100.0,f,t,t,2,1.0,1.0,1.0,98.0,1.7,1125.0,4.45,4.45,4.82,5.0,4.82,4.0,4.0,f,1,t,5,2,24,-0.13,-1.13,-1.2599999999999998,151.61904761904762,-53.61904761904762,3,f,301,0
559346558291111785,444069423,100,97.0,f,t,t,5,1.0,2.0,3.0,106.0,1.7,1125.0,4.71,4.88,4.88,4.94,4.76,4.35,4.53,f,1,t,5,2,26,0.19,-1.03,-0.8400000000000001,128.5,-22.5,3,f,301,0
559411004706044096,4656446,100,99.0,t,t,t,6,2.0,2.0,3.0,289.0,3.0,1125.0,4.73,4.82,4.64,4.36,4.73,4.64,4.64,f,6,t,5,2,51,-0.14,-1.35,-1.4900000000000002,247.92105263157896,41.07894736842104,3,f,3616,1
559958056213220386,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,186.0,708.4,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,1.03,0.01,195.8235294117647,-9.823529411764696,3,f,2180,0
559958436379951527,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,148.0,700.5,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,t,369,f,5,3,27,-0.9,1.03,0.13,195.8235294117647,-47.823529411764696,3,f,2180,0
559960251713647108,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,220.0,705.8,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,1.03,0.01,195.8235294117647,24.176470588235304,3,f,2180,0
559960742268657470,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,191.0,710.0,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,1.03,0.01,185.53846153846155,5.461538461538453,3,f,2180,0
559972827103127069,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,277.0,730.0,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,1.03,0.01,189.76470588235293,87.23529411764707,3,f,2180,1
560155386366785896,255838177,100,100.0,t,t,t,6,2.5,2.0,2.0,312.0,2.0,1125.0,4.8,4.91,4.8,4.94,4.97,4.83,4.77,f,1,t,5,2,51,1.32,0.59,1.91,212.32911392405063,99.67088607594935,3,f,1331,1
561169701091522492,48638331,100,100.0,t,t,t,3,1.0,1.0,2.0,150.0,1.1,1125.0,4.93,4.93,4.88,4.98,4.98,4.8,4.83,t,1,t,5,2,49,2.38,-1.46,0.92,127.0,23.0,3,t,2582,0
563639476596435264,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,186.0,695.9,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,0.27,-0.75,191.9047619047619,-5.904761904761898,3,f,2180,0
563646526203046685,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,159.0,703.6,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,0.92,-0.0999999999999999,190.05882352941177,-31.058823529411768,3,f,2180,0
563651571461447419,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,201.0,700.5,1125.0,,,,,,,,t,369,f,5,3,28,-1.02,0.81,-0.2099999999999999,194.5977011494253,6.402298850574709,3,f,2180,0
563656596668761537,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,175.0,710.0,1125.0,,,,,,,,t,369,f,5,3,28,-1.02,0.38,-0.64,194.5977011494253,-19.59770114942529,3,f,2180,0
563659114422098947,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,210.0,710.0,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,-0.49,-1.51,194.5977011494253,15.40229885057471,3,f,2180,0
563661630417720268,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,151.0,702.6,1125.0,,,,,,,,t,369,f,5,3,28,-1.02,0.81,-0.2099999999999999,194.5977011494253,-43.59770114942529,3,f,2180,0
563878155526376696,1331150,100,100.0,f,t,t,3,1.5,2.0,2.0,95.0,1.0,1125.0,,,,,,,,t,1,t,5,3,42,-1.02,0.49,-0.53,117.71428571428572,-22.714285714285708,3,f,4060,0
564172495181246648,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,215.0,710.0,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,1.03,0.01,192.2698412698413,22.73015873015873,3,f,2180,0
564173008697861523,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,172.0,705.8,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,369,f,5,3,28,-0.93,1.03,0.0999999999999999,194.70114942528733,-22.701149425287355,3,f,2180,0
564366812780446561,121688409,100,99.0,t,t,t,6,2.5,2.0,3.0,264.0,3.0,1125.0,4.92,4.92,4.77,4.92,4.92,4.77,4.77,t,28,t,5,2,30,0.09,-0.7,-0.61,188.06896551724137,75.93103448275863,3,f,2086,1
564427548887051135,20656972,100,67.0,f,t,t,2,1.0,1.0,1.0,120.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,t,4,3,55,-0.51,1.03,0.52,208.5,-88.5,3,t,3021,0
564675449446261256,5944038,0,0.0,f,t,t,4,2.5,2.0,2.0,189.0,2.1,1125.0,4.86,4.86,5.0,5.0,5.0,4.86,4.79,f,1,t,1,2,57,0.47,-0.59,-0.12,165.52631578947367,23.47368421052633,3,f,1547,0
564904826664676417,107434423,100,97.0,f,t,t,4,2.0,2.0,2.0,265.0,703.6,1125.0,,,,,,,,t,369,f,5,3,27,-1.02,1.03,0.01,202.7125,62.2875,3,f,2180,1
565029731687296131,11640857,100,97.0,t,t,t,6,1.0,2.0,3.0,196.0,3.0,1125.0,4.95,5.0,5.0,4.89,5.0,5.0,4.79,f,2,t,5,2,50,0.4,-1.03,-0.63,175.57894736842104,20.42105263157896,3,t,3235,0
565326938146192723,445730498,100,100.0,f,t,t,10,2.0,4.0,6.0,250.0,2.0,1125.0,4.68,4.82,4.86,4.82,4.77,4.5,4.82,t,1,t,5,2,35,0.64,-1.03,-0.39,128.0,122.0,3,t,290,1
565328635059726574,4137246,100,99.0,t,t,t,4,1.0,2.0,2.0,134.0,4.2,90.0,4.67,4.89,5.0,4.89,5.0,4.89,4.67,f,2,t,5,2,51,-0.21,-1.46,-1.67,120.44444444444444,13.555555555555555,3,t,3674,0
565329570437806880,83220617,100,100.0,f,t,t,2,1.0,0.0,1.0,130.0,30.0,90.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,f,1,f,5,2,44,-0.55,0.16,-0.39,141.25,-11.25,3,t,2337,0
566061563266271144,128153634,100,100.0,f,t,t,6,2.0,3.0,5.0,250.0,2.0,60.0,4.88,4.76,4.88,4.88,4.88,4.88,4.82,f,1,t,5,1,52,0.36,-0.81,-0.45,196.1904761904762,53.8095238095238,3,f,2046,1
566341978404125749,143060164,100,100.0,t,t,t,6,1.0,1.0,1.0,237.0,2.0,1125.0,4.88,4.96,4.76,4.9,4.9,4.98,4.82,t,3,t,5,2,70,2.51,0.7,3.21,238.5169491525424,-1.5169491525423666,3,t,1956,0
566954434656599851,446091463,100,99.0,f,t,t,2,1.0,1.0,1.0,94.0,28.0,100.0,4.96,5.0,5.0,5.0,5.0,4.83,4.96,t,1,t,3,3,55,0.69,1.03,1.72,118.07142857142856,-24.07142857142857,2,t,287,0
567298042241227671,326898559,100,100.0,f,t,t,2,1.5,1.0,1.0,202.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,t,1,t,5,2,53,-0.17,1.03,0.86,186.6153846153846,15.384615384615389,3,t,1058,0
567638358448578270,241568755,100,99.0,f,t,t,8,2.0,3.0,4.0,167.0,2.0,1125.0,4.67,5.0,5.0,5.0,5.0,5.0,4.67,f,6,t,5,1,47,-0.32,-1.78,-2.1,148.2941176470588,18.705882352941188,3,f,1398,0
568018829951725016,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,156.0,710.0,1125.0,,,,,,,,t,369,f,5,3,26,-1.02,-0.7,-1.72,193.90967741935484,-37.90967741935484,3,f,2180,0
568019168563000922,107434423,100,97.0,f,t,t,2,1.0,1.0,1.0,180.0,730.0,1125.0,,,,,,,,t,369,f,5,3,26,-1.02,-1.35,-2.37,193.90967741935484,-13.909677419354836,3,f,2180,0
